match_id,event_seq,innings,runs,is_wicket,extra,striker_name,non_striker_name,bowler_name,next_batter_name,wicket_type,delay_sec,over,ball_in_over,is_legal_ball,runs_off_bat,extra_runs,is_boundary,is_four,is_six,score_after,wickets_after,balls_bowled_after,overs_text_after,runs_needed_after,target_score,commentary,end_innings,end_match,change_bowler,swap_strike
0000000000000000000000bb,122,2,2,false,,Phil Salt,Sunil Narine,Mohammed Siraj,,,7,1,1,true,2,0,false,false,false,2,0,1,0.1,176,178,Phil Salt pushes for two in the deep,false,false,,false
0000000000000000000000bb,123,2,1,false,,Phil Salt,Sunil Narine,Mohammed Siraj,,,7,1,2,true,1,0,false,false,false,3,0,2,0.2,175,178,"Quick single, Phil Salt keeps strike rotating",false,false,,false
0000000000000000000000bb,124,2,0,false,,Sunil Narine,Phil Salt,Mohammed Siraj,,,7,1,3,true,0,0,false,false,false,3,0,3,0.3,175,178,"Dot ball, Mohammed Siraj to Sunil Narine",false,false,,false
0000000000000000000000bb,125,2,4,false,,Sunil Narine,Phil Salt,Mohammed Siraj,,,7,1,4,true,4,0,true,true,false,7,0,4,0.4,171,178,Sunil Narine crunching cover drive — KKR closing in on 178,false,false,,false
0000000000000000000000bb,126,2,1,false,,Sunil Narine,Phil Salt,Mohammed Siraj,,,7,1,5,true,1,0,false,false,false,8,0,5,0.5,170,178,"Quick single, Sunil Narine keeps strike rotating",false,false,,false
0000000000000000000000bb,127,2,0,false,,Phil Salt,Sunil Narine,Mohammed Siraj,,,7,1,6,true,0,0,false,false,false,8,0,6,1.0,170,178,"Dot ball, Mohammed Siraj to Phil Salt",false,false,Yash Dayal,true
0000000000000000000000bb,128,2,1,false,,Sunil Narine,Phil Salt,Yash Dayal,,,7,2,1,true,1,0,false,false,false,9,0,7,1.1,169,178,"Quick single, Sunil Narine keeps strike rotating",false,false,,false
0000000000000000000000bb,129,2,2,false,,Phil Salt,Sunil Narine,Yash Dayal,,,7,2,2,true,2,0,false,false,false,11,0,8,1.2,167,178,Phil Salt pushes for two in the deep,false,false,,false
0000000000000000000000bb,130,2,0,false,,Phil Salt,Sunil Narine,Yash Dayal,,,7,2,3,true,0,0,false,false,false,11,0,9,1.3,167,178,"Dot ball, Yash Dayal to Phil Salt",false,false,,false
0000000000000000000000bb,131,2,1,false,,Phil Salt,Sunil Narine,Yash Dayal,,,7,2,4,true,1,0,false,false,false,12,0,10,1.4,166,178,"Quick single, Phil Salt keeps strike rotating",false,false,,false
0000000000000000000000bb,132,2,4,false,,Sunil Narine,Phil Salt,Yash Dayal,,,7,2,5,true,4,0,true,true,false,16,0,11,1.5,162,178,Sunil Narine crunching cover drive — KKR closing in on 178,false,false,,false
0000000000000000000000bb,133,2,1,false,,Sunil Narine,Phil Salt,Yash Dayal,,,7,2,6,true,1,0,false,false,false,17,0,12,2.0,161,178,"Quick single, Sunil Narine keeps strike rotating",false,false,Lockie Ferguson,true
0000000000000000000000bb,134,2,6,false,,Sunil Narine,Phil Salt,Lockie Ferguson,,,7,3,1,true,6,0,true,false,true,23,0,13,2.1,155,178,Sunil Narine SIX! KKR need 155 off 107 now,false,false,,false
0000000000000000000000bb,135,2,0,false,,Sunil Narine,Phil Salt,Lockie Ferguson,,,7,3,2,true,0,0,false,false,false,23,0,14,2.2,155,178,"Dot ball, Lockie Ferguson to Sunil Narine",false,false,,false
0000000000000000000000bb,136,2,1,false,,Sunil Narine,Phil Salt,Lockie Ferguson,,,7,3,3,true,1,0,false,false,false,24,0,15,2.3,154,178,"Quick single, Sunil Narine keeps strike rotating",false,false,,false
0000000000000000000000bb,137,2,2,false,,Phil Salt,Sunil Narine,Lockie Ferguson,,,7,3,4,true,2,0,false,false,false,26,0,16,2.4,152,178,Phil Salt pushes for two in the deep,false,false,,false
0000000000000000000000bb,138,2,0,false,,Phil Salt,Sunil Narine,Lockie Ferguson,,,7,3,5,true,0,0,false,false,false,26,0,17,2.5,152,178,"Dot ball, Lockie Ferguson to Phil Salt",false,false,,false
0000000000000000000000bb,139,2,1,false,,Phil Salt,Sunil Narine,Lockie Ferguson,,,7,3,6,true,1,0,false,false,false,27,0,18,3.0,151,178,"Quick single, Phil Salt keeps strike rotating",false,false,Glenn Maxwell,true
0000000000000000000000bb,140,2,0,true,,Phil Salt,Sunil Narine,Glenn Maxwell,Venkatesh Iyer,caught,7,4,1,true,0,0,false,false,false,27,1,19,3.1,151,178,Phil Salt holes out — huge moment in the chase,false,false,,false
0000000000000000000000bb,141,2,1,false,,Venkatesh Iyer,Sunil Narine,Glenn Maxwell,,,7,4,2,true,1,0,false,false,false,28,1,20,3.2,150,178,"Quick single, Venkatesh Iyer keeps strike rotating",false,false,,false
0000000000000000000000bb,142,2,2,false,,Sunil Narine,Venkatesh Iyer,Glenn Maxwell,,,7,4,3,true,2,0,false,false,false,30,1,21,3.3,148,178,Sunil Narine pushes for two in the deep,false,false,,false
0000000000000000000000bb,143,2,0,false,,Sunil Narine,Venkatesh Iyer,Glenn Maxwell,,,7,4,4,true,0,0,false,false,false,30,1,22,3.4,148,178,"Dot ball, Glenn Maxwell to Sunil Narine",false,false,,false
0000000000000000000000bb,144,2,1,false,,Sunil Narine,Venkatesh Iyer,Glenn Maxwell,,,7,4,5,true,1,0,false,false,false,31,1,23,3.5,147,178,"Quick single, Sunil Narine keeps strike rotating",false,false,,false
0000000000000000000000bb,145,2,4,false,,Venkatesh Iyer,Sunil Narine,Glenn Maxwell,,,7,4,6,true,4,0,true,true,false,35,1,24,4.0,143,178,Venkatesh Iyer crunching cover drive — KKR closing in on 178,false,false,Karn Sharma,true
0000000000000000000000bb,146,2,0,false,,Sunil Narine,Venkatesh Iyer,Karn Sharma,,,7,5,1,true,0,0,false,false,false,35,1,25,4.1,143,178,"Dot ball, Karn Sharma to Sunil Narine",false,false,,false
0000000000000000000000bb,147,2,1,false,,Sunil Narine,Venkatesh Iyer,Karn Sharma,,,7,5,2,true,1,0,false,false,false,36,1,26,4.2,142,178,"Quick single, Sunil Narine keeps strike rotating",false,false,,false
0000000000000000000000bb,148,2,2,false,,Venkatesh Iyer,Sunil Narine,Karn Sharma,,,7,5,3,true,2,0,false,false,false,38,1,27,4.3,140,178,Venkatesh Iyer pushes for two in the deep,false,false,,false
0000000000000000000000bb,149,2,0,false,,Venkatesh Iyer,Sunil Narine,Karn Sharma,,,7,5,4,true,0,0,false,false,false,38,1,28,4.4,140,178,"Dot ball, Karn Sharma to Venkatesh Iyer",false,false,,false
0000000000000000000000bb,150,2,2,false,wide,Venkatesh Iyer,Sunil Narine,Karn Sharma,,,7,5,4,false,1,1,false,false,false,40,1,28,4.4,138,178,"Wide from Karn Sharma, pressure on the bowler in the chase",false,false,,false
0000000000000000000000bb,151,2,0,false,,Venkatesh Iyer,Sunil Narine,Karn Sharma,,,7,5,5,true,0,0,false,false,false,40,1,29,4.5,138,178,"Dot ball, Karn Sharma to Venkatesh Iyer",false,false,,false
0000000000000000000000bb,152,2,1,false,,Venkatesh Iyer,Sunil Narine,Karn Sharma,,,7,5,6,true,1,0,false,false,false,41,1,30,5.0,137,178,"Quick single, Venkatesh Iyer keeps strike rotating",false,false,Cameron Green,true
0000000000000000000000bb,153,2,2,false,,Venkatesh Iyer,Sunil Narine,Cameron Green,,,7,6,1,true,2,0,false,false,false,43,1,31,5.1,135,178,Venkatesh Iyer pushes for two in the deep,false,false,,false
0000000000000000000000bb,154,2,0,false,,Venkatesh Iyer,Sunil Narine,Cameron Green,,,7,6,2,true,0,0,false,false,false,43,1,32,5.2,135,178,"Dot ball, Cameron Green to Venkatesh Iyer",false,false,,false
0000000000000000000000bb,155,2,1,false,,Venkatesh Iyer,Sunil Narine,Cameron Green,,,7,6,3,true,1,0,false,false,false,44,1,33,5.3,134,178,"Quick single, Venkatesh Iyer keeps strike rotating",false,false,,false
0000000000000000000000bb,156,2,4,false,,Sunil Narine,Venkatesh Iyer,Cameron Green,,,7,6,4,true,4,0,true,true,false,48,1,34,5.4,130,178,Sunil Narine crunching cover drive — KKR closing in on 178,false,false,,false
0000000000000000000000bb,157,2,1,false,,Sunil Narine,Venkatesh Iyer,Cameron Green,,,7,6,5,true,1,0,false,false,false,49,1,35,5.5,129,178,"Quick single, Sunil Narine keeps strike rotating",false,false,,false
0000000000000000000000bb,158,2,1,false,,Venkatesh Iyer,Sunil Narine,Cameron Green,,,7,6,6,true,1,0,false,false,false,50,1,36,6.0,128,178,"Quick single, Venkatesh Iyer keeps strike rotating",false,false,Mahipal Lomror,true
0000000000000000000000bb,159,2,4,false,,Venkatesh Iyer,Sunil Narine,Mahipal Lomror,,,7,7,1,true,4,0,true,true,false,54,1,37,6.1,124,178,Venkatesh Iyer crunching cover drive — KKR closing in on 178,false,false,,false
0000000000000000000000bb,160,2,2,false,,Venkatesh Iyer,Sunil Narine,Mahipal Lomror,,,7,7,2,true,2,0,false,false,false,56,1,38,6.2,122,178,Venkatesh Iyer pushes for two in the deep,false,false,,false
0000000000000000000000bb,161,2,1,false,,Venkatesh Iyer,Sunil Narine,Mahipal Lomror,,,7,7,3,true,1,0,false,false,false,57,1,39,6.3,121,178,"Quick single, Venkatesh Iyer keeps strike rotating",false,false,,false
0000000000000000000000bb,162,2,4,false,,Sunil Narine,Venkatesh Iyer,Mahipal Lomror,,,7,7,4,true,4,0,true,true,false,61,1,40,6.4,117,178,Sunil Narine crunching cover drive — KKR closing in on 178,false,false,,false
0000000000000000000000bb,163,2,6,false,,Sunil Narine,Venkatesh Iyer,Mahipal Lomror,,,7,7,5,true,6,0,true,false,true,67,1,41,6.5,111,178,Sunil Narine SIX! KKR need 111 off 79 now,false,false,,false
0000000000000000000000bb,164,2,1,false,,Sunil Narine,Venkatesh Iyer,Mahipal Lomror,,,7,7,6,true,1,0,false,false,false,68,1,42,7.0,110,178,"Quick single, Sunil Narine keeps strike rotating",false,false,Rajat Patidar,true
0000000000000000000000bb,165,2,0,false,,Sunil Narine,Venkatesh Iyer,Rajat Patidar,,,7,8,1,true,0,0,false,false,false,68,1,43,7.1,110,178,"Dot ball, Rajat Patidar to Sunil Narine",false,false,,false
0000000000000000000000bb,166,2,2,false,,Sunil Narine,Venkatesh Iyer,Rajat Patidar,,,7,8,2,true,2,0,false,false,false,70,1,44,7.2,108,178,Sunil Narine pushes for two in the deep,false,false,,false
0000000000000000000000bb,167,2,1,false,,Sunil Narine,Venkatesh Iyer,Rajat Patidar,,,7,8,3,true,1,0,false,false,false,71,1,45,7.3,107,178,"Quick single, Sunil Narine keeps strike rotating",false,false,,false
0000000000000000000000bb,168,2,0,true,,Venkatesh Iyer,Sunil Narine,Rajat Patidar,Nitish Rana,bowled,7,8,4,true,0,0,false,false,false,71,2,46,7.4,107,178,Venkatesh Iyer bowled by Rajat Patidar! RCB strike back,false,false,,false
0000000000000000000000bb,169,2,1,false,,Nitish Rana,Sunil Narine,Rajat Patidar,,,7,8,5,true,1,0,false,false,false,72,2,47,7.5,106,178,"Quick single, Nitish Rana keeps strike rotating",false,false,,false
0000000000000000000000bb,170,2,4,false,,Sunil Narine,Nitish Rana,Rajat Patidar,,,7,8,6,true,4,0,true,true,false,76,2,48,8.0,102,178,Sunil Narine crunching cover drive — KKR closing in on 178,false,false,Mohammed Siraj,true
0000000000000000000000bb,171,2,6,false,,Nitish Rana,Sunil Narine,Mohammed Siraj,,,7,9,1,true,6,0,true,false,true,82,2,49,8.1,96,178,Nitish Rana SIX! KKR need 96 off 71 now,false,false,,false
0000000000000000000000bb,172,2,1,false,,Nitish Rana,Sunil Narine,Mohammed Siraj,,,7,9,2,true,1,0,false,false,false,83,2,50,8.2,95,178,"Quick single, Nitish Rana keeps strike rotating",false,false,,false
0000000000000000000000bb,173,2,2,false,,Sunil Narine,Nitish Rana,Mohammed Siraj,,,7,9,3,true,2,0,false,false,false,85,2,51,8.3,93,178,Sunil Narine pushes for two in the deep,false,false,,false
0000000000000000000000bb,174,2,1,false,,Sunil Narine,Nitish Rana,Mohammed Siraj,,,7,9,4,true,1,0,false,false,false,86,2,52,8.4,92,178,"Quick single, Sunil Narine keeps strike rotating",false,false,,false
0000000000000000000000bb,175,2,4,false,,Nitish Rana,Sunil Narine,Mohammed Siraj,,,7,9,5,true,4,0,true,true,false,90,2,53,8.5,88,178,Nitish Rana crunching cover drive — KKR closing in on 178,false,false,,false
0000000000000000000000bb,176,2,1,false,,Nitish Rana,Sunil Narine,Mohammed Siraj,,,7,9,6,true,1,0,false,false,false,91,2,54,9.0,87,178,"Quick single, Nitish Rana keeps strike rotating",false,false,Yash Dayal,true
0000000000000000000000bb,177,2,4,false,,Nitish Rana,Sunil Narine,Yash Dayal,,,7,10,1,true,4,0,true,true,false,95,2,55,9.1,83,178,Nitish Rana crunching cover drive — KKR closing in on 178,false,false,,false
0000000000000000000000bb,178,2,2,false,,Nitish Rana,Sunil Narine,Yash Dayal,,,7,10,2,true,2,0,false,false,false,97,2,56,9.2,81,178,Nitish Rana pushes for two in the deep,false,false,,false
0000000000000000000000bb,179,2,1,false,,Nitish Rana,Sunil Narine,Yash Dayal,,,7,10,3,true,1,0,false,false,false,98,2,57,9.3,80,178,"Quick single, Nitish Rana keeps strike rotating",false,false,,false
0000000000000000000000bb,180,2,0,false,,Sunil Narine,Nitish Rana,Yash Dayal,,,7,10,4,true,0,0,false,false,false,98,2,58,9.4,80,178,"Dot ball, Yash Dayal to Sunil Narine",false,false,,false
0000000000000000000000bb,181,2,1,false,,Sunil Narine,Nitish Rana,Yash Dayal,,,7,10,5,true,1,0,false,false,false,99,2,59,9.5,79,178,"Quick single, Sunil Narine keeps strike rotating",false,false,,false
0000000000000000000000bb,182,2,1,false,,Nitish Rana,Sunil Narine,Yash Dayal,,,7,10,6,true,1,0,false,false,false,100,2,60,10.0,78,178,"Quick single, Nitish Rana keeps strike rotating",false,false,Lockie Ferguson,true
0000000000000000000000bb,183,2,6,false,,Nitish Rana,Sunil Narine,Lockie Ferguson,,,7,11,1,true,6,0,true,false,true,106,2,61,10.1,72,178,Nitish Rana SIX! KKR need 72 off 59 now,false,false,,false
0000000000000000000000bb,184,2,4,false,,Nitish Rana,Sunil Narine,Lockie Ferguson,,,7,11,2,true,4,0,true,true,false,110,2,62,10.2,68,178,Nitish Rana crunching cover drive — KKR closing in on 178,false,false,,false
0000000000000000000000bb,185,2,1,false,,Nitish Rana,Sunil Narine,Lockie Ferguson,,,7,11,3,true,1,0,false,false,false,111,2,63,10.3,67,178,"Quick single, Nitish Rana keeps strike rotating",false,false,,false
0000000000000000000000bb,186,2,6,false,,Sunil Narine,Nitish Rana,Lockie Ferguson,,,7,11,4,true,6,0,true,false,true,117,2,64,10.4,61,178,Sunil Narine SIX! KKR need 61 off 56 now,false,false,,false
0000000000000000000000bb,187,2,2,false,,Sunil Narine,Nitish Rana,Lockie Ferguson,,,7,11,5,true,2,0,false,false,false,119,2,65,10.5,59,178,Sunil Narine pushes for two in the deep,false,false,,false
0000000000000000000000bb,188,2,0,true,,Sunil Narine,Nitish Rana,Lockie Ferguson,Andre Russell,caught,7,11,6,true,0,0,false,false,false,119,3,66,11.0,59,178,Sunil Narine holes out — huge moment in the chase,false,false,Glenn Maxwell,true
0000000000000000000000bb,189,2,1,false,,Nitish Rana,Andre Russell,Glenn Maxwell,,,7,12,1,true,1,0,false,false,false,120,3,67,11.1,58,178,"Quick single, Nitish Rana keeps strike rotating",false,false,,false
0000000000000000000000bb,190,2,2,false,,Andre Russell,Nitish Rana,Glenn Maxwell,,,7,12,2,true,2,0,false,false,false,122,3,68,11.2,56,178,Andre Russell pushes for two in the deep,false,false,,false
0000000000000000000000bb,191,2,4,false,,Andre Russell,Nitish Rana,Glenn Maxwell,,,7,12,3,true,4,0,true,true,false,126,3,69,11.3,52,178,Andre Russell crunching cover drive — KKR closing in on 178,false,false,,false
0000000000000000000000bb,192,2,1,false,,Andre Russell,Nitish Rana,Glenn Maxwell,,,7,12,4,true,1,0,false,false,false,127,3,70,11.4,51,178,"Quick single, Andre Russell keeps strike rotating",false,false,,false
0000000000000000000000bb,193,2,4,false,,Nitish Rana,Andre Russell,Glenn Maxwell,,,7,12,5,true,4,0,true,true,false,131,3,71,11.5,47,178,Nitish Rana crunching cover drive — KKR closing in on 178,false,false,,false
0000000000000000000000bb,194,2,1,false,,Nitish Rana,Andre Russell,Glenn Maxwell,,,7,12,6,true,1,0,false,false,false,132,3,72,12.0,46,178,"Quick single, Nitish Rana keeps strike rotating",false,false,Karn Sharma,true
0000000000000000000000bb,195,2,0,false,,Nitish Rana,Andre Russell,Karn Sharma,,,7,13,1,true,0,0,false,false,false,132,3,73,12.1,46,178,"Dot ball, Karn Sharma to Nitish Rana",false,false,,false
0000000000000000000000bb,196,2,2,false,,Nitish Rana,Andre Russell,Karn Sharma,,,7,13,2,true,2,0,false,false,false,134,3,74,12.2,44,178,Nitish Rana pushes for two in the deep,false,false,,false
0000000000000000000000bb,197,2,1,false,,Nitish Rana,Andre Russell,Karn Sharma,,,7,13,3,true,1,0,false,false,false,135,3,75,12.3,43,178,"Quick single, Nitish Rana keeps strike rotating",false,false,,false
0000000000000000000000bb,198,2,0,false,,Andre Russell,Nitish Rana,Karn Sharma,,,7,13,4,true,0,0,false,false,false,135,3,76,12.4,43,178,"Dot ball, Karn Sharma to Andre Russell",false,false,,false
0000000000000000000000bb,199,2,1,false,,Andre Russell,Nitish Rana,Karn Sharma,,,7,13,5,true,1,0,false,false,false,136,3,77,12.5,42,178,"Quick single, Andre Russell keeps strike rotating",false,false,,false
0000000000000000000000bb,200,2,4,false,,Nitish Rana,Andre Russell,Karn Sharma,,,7,13,6,true,4,0,true,true,false,140,3,78,13.0,38,178,Nitish Rana crunching cover drive — KKR closing in on 178,false,false,Cameron Green,true
0000000000000000000000bb,201,2,1,false,,Andre Russell,Nitish Rana,Cameron Green,,,7,14,1,true,1,0,false,false,false,141,3,79,13.1,37,178,"Quick single, Andre Russell keeps strike rotating",false,false,,false
0000000000000000000000bb,202,2,0,true,,Nitish Rana,Andre Russell,Cameron Green,Rinku Singh,caught,7,14,2,true,0,0,false,false,false,141,4,80,13.2,37,178,Nitish Rana holes out — huge moment in the chase,false,false,,false
0000000000000000000000bb,203,2,2,false,,Rinku Singh,Andre Russell,Cameron Green,,,7,14,3,true,2,0,false,false,false,143,4,81,13.3,35,178,Rinku Singh pushes for two in the deep,false,false,,false
0000000000000000000000bb,204,2,1,false,,Rinku Singh,Andre Russell,Cameron Green,,,7,14,4,true,1,0,false,false,false,144,4,82,13.4,34,178,"Quick single, Rinku Singh keeps strike rotating",false,false,,false
0000000000000000000000bb,205,2,4,false,,Andre Russell,Rinku Singh,Cameron Green,,,7,14,5,true,4,0,true,true,false,148,4,83,13.5,30,178,Andre Russell crunching cover drive — KKR closing in on 178,false,false,,false
0000000000000000000000bb,206,2,4,false,,Andre Russell,Rinku Singh,Cameron Green,,,7,14,6,true,4,0,true,true,false,152,4,84,14.0,26,178,Andre Russell crunching cover drive — KKR closing in on 178,false,false,Mahipal Lomror,true
0000000000000000000000bb,207,2,6,false,,Rinku Singh,Andre Russell,Mahipal Lomror,,,7,15,1,true,6,0,true,false,true,158,4,85,14.1,20,178,Rinku Singh SIX! KKR need 20 off 35 now,false,false,,false
0000000000000000000000bb,208,2,1,false,,Rinku Singh,Andre Russell,Mahipal Lomror,,,7,15,2,true,1,0,false,false,false,159,4,86,14.2,19,178,"Quick single, Rinku Singh keeps strike rotating",false,false,,false
0000000000000000000000bb,209,2,2,false,,Andre Russell,Rinku Singh,Mahipal Lomror,,,7,15,3,true,2,0,false,false,false,161,4,87,14.3,17,178,Andre Russell pushes for two in the deep,false,false,,false
0000000000000000000000bb,210,2,4,false,,Andre Russell,Rinku Singh,Mahipal Lomror,,,7,15,4,true,4,0,true,true,false,165,4,88,14.4,13,178,Andre Russell crunching cover drive — KKR closing in on 178,false,false,,false
0000000000000000000000bb,211,2,1,false,,Andre Russell,Rinku Singh,Mahipal Lomror,,,7,15,5,true,1,0,false,false,false,166,4,89,14.5,12,178,"Quick single, Andre Russell keeps strike rotating",false,false,,false
0000000000000000000000bb,212,2,6,false,,Rinku Singh,Andre Russell,Mahipal Lomror,,,7,15,6,true,6,0,true,false,true,172,4,90,15.0,6,178,Rinku Singh SIX! KKR need 6 off 30 now,false,false,Rajat Patidar,true
0000000000000000000000bb,213,2,4,false,,Andre Russell,Rinku Singh,Rajat Patidar,,,7,16,1,true,4,0,true,true,false,176,4,91,15.1,2,178,Andre Russell crunching cover drive — KKR closing in on 178,false,false,,false
0000000000000000000000bb,214,2,1,false,,Andre Russell,Rinku Singh,Rajat Patidar,,,7,16,2,true,1,0,false,false,false,177,4,92,15.2,1,178,"Quick single, Andre Russell keeps strike rotating",false,false,,false
0000000000000000000000bb,215,2,2,false,,Rinku Singh,Andre Russell,Rajat Patidar,,,7,16,3,true,2,0,false,false,false,179,4,93,15.3,0,178,KKR WIN! Rinku Singh finishes the chase — 179/4 with 27 balls to spare,true,true,,false
